sample_idx,mode,Nq,level,bpf,metric,value
274,CBR,1,,20,NISQA_overall_MOS,4.439411640167236
274,CBR,2,,30,SI-SDR,7.475265979766846
274,CBR,2,,30,PESQ,2.1397712230682373
274,CBR,2,,30,STOI,0.9361483454704285
274,CBR,2,,30,ESTOI,0.8589107394218445
274,CBR,2,,30,ViSQOL-speech,3.8662604423382443
274,CBR,2,,30,NISQA_overall_MOS,4.510103702545166
274,CBR,3,,40,SI-SDR,8.720743179321289
274,CBR,3,,40,PESQ,2.2198469638824463
274,CBR,3,,40,STOI,0.9425286054611206
274,CBR,3,,40,ESTOI,0.8673840761184692
274,CBR,3,,40,ViSQOL-speech,3.906533706939033
274,CBR,3,,40,NISQA_overall_MOS,4.414812088012695
274,CBR,4,,50,SI-SDR,9.668217658996582
274,CBR,4,,50,PESQ,2.2979493141174316
274,CBR,4,,50,STOI,0.9454471468925476
274,CBR,4,,50,ESTOI,0.8699439167976379
274,CBR,4,,50,ViSQOL-speech,3.9533104035363698
274,CBR,4,,50,NISQA_overall_MOS,4.465231895446777
274,CBR,5,,60,SI-SDR,10.438844680786133
274,CBR,5,,60,PESQ,2.336930751800537
274,CBR,5,,60,STOI,0.948543906211853
274,CBR,5,,60,ESTOI,0.8782791495323181
274,CBR,5,,60,ViSQOL-speech,3.9818424820005673
274,CBR,5,,60,NISQA_overall_MOS,4.5463480949401855
274,CBR,6,,70,SI-SDR,11.12508773803711
274,CBR,6,,70,PESQ,2.414003610610962
274,CBR,6,,70,STOI,0.9506090879440308
274,CBR,6,,70,ESTOI,0.8813328146934509
274,CBR,6,,70,ViSQOL-speech,4.000638175887204
274,CBR,6,,70,NISQA_overall_MOS,4.526031494140625
274,CBR,7,,80,SI-SDR,11.558847427368164
274,CBR,7,,80,PESQ,2.4316647052764893
274,CBR,7,,80,STOI,0.9526948928833008
274,CBR,7,,80,ESTOI,0.8844606876373291
274,CBR,7,,80,ViSQOL-speech,4.0137384297521
274,CBR,7,,80,NISQA_overall_MOS,4.516571998596191
275,CBR,0,,10,SI-SDR,0.3704551160335541
275,CBR,0,,10,PESQ,1.7907657623291016
275,CBR,0,,10,STOI,0.8353347778320312
275,CBR,0,,10,ESTOI,0.7144163846969604
275,CBR,0,,10,ViSQOL-speech,3.557140978855239
275,CBR,0,,10,NISQA_overall_MOS,4.131582736968994
275,CBR,1,,20,SI-SDR,5.423983573913574
275,CBR,1,,20,PESQ,2.2918148040771484
275,CBR,1,,20,STOI,0.8792973160743713
275,CBR,1,,20,ESTOI,0.776482343673706
275,CBR,1,,20,ViSQOL-speech,3.7107618382877767
275,CBR,1,,20,NISQA_overall_MOS,4.158249855041504
275,CBR,2,,30,SI-SDR,7.881539344787598
275,CBR,2,,30,PESQ,2.522991180419922
275,CBR,2,,30,STOI,0.8922871351242065
275,CBR,2,,30,ESTOI,0.7951794862747192
275,CBR,2,,30,ViSQOL-speech,3.856821094238573
275,CBR,2,,30,NISQA_overall_MOS,4.288368225097656
275,CBR,3,,40,SI-SDR,8.520044326782227
275,CBR,3,,40,PESQ,2.5730292797088623
275,CBR,3,,40,STOI,0.8964709043502808
275,CBR,3,,40,ESTOI,0.8050343990325928
275,CBR,3,,40,ViSQOL-speech,3.8910718357228173
275,CBR,3,,40,NISQA_overall_MOS,4.347560882568359
275,CBR,4,,50,SI-SDR,9.60163402557373
275,CBR,4,,50,PESQ,2.629685401916504
275,CBR,4,,50,STOI,0.8998180627822876
275,CBR,4,,50,ESTOI,0.8094836473464966
275,CBR,4,,50,ViSQOL-speech,3.9058640993898144
275,CBR,4,,50,NISQA_overall_MOS,4.43233585357666
275,CBR,5,,60,SI-SDR,10.171674728393555
275,CBR,5,,60,PESQ,2.7013888359069824
275,CBR,5,,60,STOI,0.9025387763977051
275,CBR,5,,60,ESTOI,0.8138035535812378
275,CBR,5,,60,ViSQOL-speech,3.9305126116131874
275,CBR,5,,60,NISQA_overall_MOS,4.4185004234313965
275,CBR,6,,70,SI-SDR,10.585681915283203
275,CBR,6,,70,PESQ,2.715545415878296
275,CBR,6,,70,STOI,0.9045373201370239
275,CBR,6,,70,ESTOI,0.817453145980835
275,CBR,6,,70,ViSQOL-speech,3.9525757790733183
275,CBR,6,,70,NISQA_overall_MOS,4.470249176025391
275,CBR,7,,80,SI-SDR,11.116429328918457
275,CBR,7,,80,PESQ,2.7371480464935303
275,CBR,7,,80,STOI,0.9069286584854126
275,CBR,7,,80,ESTOI,0.822058916091919
275,CBR,7,,80,ViSQOL-speech,3.9530079840706103
275,CBR,7,,80,NISQA_overall_MOS,4.455953121185303
276,CBR,0,,10,SI-SDR,2.8191885948181152
276,CBR,0,,10,PESQ,1.8406447172164917
276,CBR,0,,10,STOI,0.6972360014915466
276,CBR,0,,10,ESTOI,0.5608008503913879
276,CBR,0,,10,ViSQOL-speech,3.7946972745267735
276,CBR,0,,10,NISQA_overall_MOS,4.06931209564209
276,CBR,1,,20,SI-SDR,6.067843914031982
276,CBR,1,,20,PESQ,2.637425661087036
276,CBR,1,,20,STOI,0.7203490734100342
276,CBR,1,,20,ESTOI,0.6074926257133484
276,CBR,1,,20,ViSQOL-speech,4.030144297495264
276,CBR,1,,20,NISQA_overall_MOS,4.238546848297119
276,CBR,2,,30,SI-SDR,8.584002494812012
276,CBR,2,,30,PESQ,2.802112579345703
276,CBR,2,,30,STOI,0.723365306854248
276,CBR,2,,30,ESTOI,0.6192728877067566
276,CBR,2,,30,ViSQOL-speech,4.17433273677111
276,CBR,2,,30,NISQA_overall_MOS,4.161296367645264
276,CBR,3,,40,SI-SDR,9.914597511291504
276,CBR,3,,40,PESQ,2.801205635070801
276,CBR,3,,40,STOI,0.7296871542930603
276,CBR,3,,40,ESTOI,0.6286298632621765
276,CBR,3,,40,ViSQOL-speech,4.269537694047915
276,CBR,3,,40,NISQA_overall_MOS,4.337327003479004
276,CBR,4,,50,SI-SDR,10.771255493164062
276,CBR,4,,50,PESQ,2.871358871459961
276,CBR,4,,50,STOI,0.7315508723258972
276,CBR,4,,50,ESTOI,0.6321383118629456
276,CBR,4,,50,ViSQOL-speech,4.304343304834429
276,CBR,4,,50,NISQA_overall_MOS,4.355329513549805
276,CBR,5,,60,SI-SDR,11.350179672241211
276,CBR,5,,60,PESQ,2.9121601581573486
276,CBR,5,,60,STOI,0.7310665845870972
276,CBR,5,,60,ESTOI,0.6349689364433289
276,CBR,5,,60,ViSQOL-speech,4.328981721472718
276,CBR,5,,60,NISQA_overall_MOS,4.3190436363220215
276,CBR,6,,70,SI-SDR,12.039022445678711
276,CBR,6,,70,PESQ,2.923896074295044
276,CBR,6,,70,STOI,0.7313950061798096
276,CBR,6,,70,ESTOI,0.6378059983253479
276,CBR,6,,70,ViSQOL-speech,4.33799100109241
276,CBR,6,,70,NISQA_overall_MOS,4.246492385864258
276,CBR,7,,80,SI-SDR,12.540721893310547
276,CBR,7,,80,PESQ,2.94350528717041
276,CBR,7,,80,STOI,0.7338170409202576
276,CBR,7,,80,ESTOI,0.6435847878456116
276,CBR,7,,80,ViSQOL-speech,4.356699172259886
276,CBR,7,,80,NISQA_overall_MOS,4.29787015914917
277,CBR,0,,10,SI-SDR,1.8188899755477905
277,CBR,0,,10,PESQ,1.335040807723999
277,CBR,0,,10,STOI,0.6701655983924866
277,CBR,0,,10,ESTOI,0.5371189117431641
277,CBR,0,,10,ViSQOL-speech,3.113662235034386
277,CBR,0,,10,NISQA_overall_MOS,2.7927262783050537
277,CBR,1,,20,SI-SDR,7.427658557891846
277,CBR,1,,20,PESQ,1.8682805299758911
277,CBR,1,,20,STOI,0.7369584441184998
277,CBR,1,,20,ESTOI,0.6174743175506592
277,CBR,1,,20,ViSQOL-speech,3.441226523565191
277,CBR,1,,20,NISQA_overall_MOS,2.8605639934539795
277,CBR,2,,30,SI-SDR,10.392361640930176
277,CBR,2,,30,PESQ,2.352590560913086
277,CBR,2,,30,STOI,0.7692185044288635
277,CBR,2,,30,ESTOI,0.643860399723053
277,CBR,2,,30,ViSQOL-speech,3.6128669809920106
277,CBR,2,,30,NISQA_overall_MOS,2.7342939376831055
277,CBR,3,,40,SI-SDR,11.687274932861328
277,CBR,3,,40,PESQ,2.4818713665008545
277,CBR,3,,40,STOI,0.7891552448272705
277,CBR,3,,40,ESTOI,0.6685810685157776
277,CBR,3,,40,ViSQOL-speech,3.704027608177131
277,CBR,3,,40,NISQA_overall_MOS,2.801757574081421
277,CBR,4,,50,SI-SDR,12.773262023925781
277,CBR,4,,50,PESQ,2.5518956184387207
277,CBR,4,,50,STOI,0.7943530082702637
277,CBR,4,,50,ESTOI,0.6787245869636536
277,CBR,4,,50,ViSQOL-speech,3.7361642717154564
277,CBR,4,,50,NISQA_overall_MOS,2.8378920555114746
277,CBR,5,,60,SI-SDR,13.504465103149414
277,CBR,5,,60,PESQ,2.583862543106079
277,CBR,5,,60,STOI,0.8026275634765625
277,CBR,5,,60,ESTOI,0.6884132027626038
277,CBR,5,,60,ViSQOL-speech,3.7498187093864654
277,CBR,5,,60,NISQA_overall_MOS,2.785557985305786
277,CBR,6,,70,SI-SDR,14.110450744628906
277,CBR,6,,70,PESQ,2.6149630546569824
277,CBR,6,,70,STOI,0.8031163215637207
277,CBR,6,,70,ESTOI,0.6964554786682129
277,CBR,6,,70,ViSQOL-speech,3.7604032844863404
277,CBR,6,,70,NISQA_overall_MOS,2.82255220413208
277,CBR,7,,80,SI-SDR,14.755611419677734
277,CBR,7,,80,PESQ,2.6566946506500244
277,CBR,7,,80,STOI,0.8080323338508606
277,CBR,7,,80,ESTOI,0.7042873501777649
277,CBR,7,,80,ViSQOL-speech,3.7855373824145384
277,CBR,7,,80,NISQA_overall_MOS,2.760807752609253
278,CBR,0,,10,SI-SDR,1.7387582063674927
278,CBR,0,,10,PESQ,1.7144138813018799
278,CBR,0,,10,STOI,0.8251756429672241
278,CBR,0,,10,ESTOI,0.6904937624931335
278,CBR,0,,10,ViSQOL-speech,3.7051961501829225
278,CBR,0,,10,NISQA_overall_MOS,4.405148983001709
278,CBR,1,,20,SI-SDR,5.534393310546875
278,CBR,1,,20,PESQ,2.3362138271331787
278,CBR,1,,20,STOI,0.877056360244751
278,CBR,1,,20,ESTOI,0.76846843957901
278,CBR,1,,20,ViSQOL-speech,4.00025071592028
278,CBR,1,,20,NISQA_overall_MOS,4.231498718261719
278,CBR,2,,30,SI-SDR,7.738823890686035
278,CBR,2,,30,PESQ,2.5277719497680664
278,CBR,2,,30,STOI,0.8957300782203674
278,CBR,2,,30,ESTOI,0.7982379794120789
278,CBR,2,,30,ViSQOL-speech,4.119095024388199
278,CBR,2,,30,NISQA_overall_MOS,4.274497032165527
278,CBR,3,,40,SI-SDR,9.19826889038086
278,CBR,3,,40,PESQ,2.705888509750366
278,CBR,3,,40,STOI,0.9052020311355591
278,CBR,3,,40,ESTOI,0.8115411400794983
278,CBR,3,,40,ViSQOL-speech,4.228813472478794
278,CBR,3,,40,NISQA_overall_MOS,4.381434917449951
278,CBR,4,,50,SI-SDR,10.169554710388184
278,CBR,4,,50,PESQ,2.854649782180786
278,CBR,4,,50,STOI,0.9117556810379028
278,CBR,4,,50,ESTOI,0.8224911689758301
278,CBR,4,,50,ViSQOL-speech,4.274129624196152
278,CBR,4,,50,NISQA_overall_MOS,4.374483585357666
278,CBR,5,,60,SI-SDR,10.966550827026367
278,CBR,5,,60,PESQ,2.9541923999786377
278,CBR,5,,60,STOI,0.9159064888954163
278,CBR,5,,60,ESTOI,0.8321109414100647
278,CBR,5,,60,ViSQOL-speech,4.323757794112339
278,CBR,5,,60,NISQA_overall_MOS,4.35259485244751
278,CBR,6,,70,SI-SDR,11.64130687713623
278,CBR,6,,70,PESQ,3.025327682495117
278,CBR,6,,70,STOI,0.9185911417007446
278,CBR,6,,70,ESTOI,0.8371707797050476
278,CBR,6,,70,ViSQOL-speech,4.335940483121218
278,CBR,6,,70,NISQA_overall_MOS,4.36126184463501
278,CBR,7,,80,SI-SDR,12.299243927001953
278,CBR,7,,80,PESQ,3.065234661102295
278,CBR,7,,80,STOI,0.922714114189148
278,CBR,7,,80,ESTOI,0.8451493978500366
278,CBR,7,,80,ViSQOL-speech,4.376572392875945
278,CBR,7,,80,NISQA_overall_MOS,4.408199310302734
279,CBR,0,,10,SI-SDR,8.154385566711426
279,CBR,0,,10,PESQ,1.0294536352157593
279,CBR,0,,10,STOI,0.6113933324813843
279,CBR,0,,10,ESTOI,0.3299042284488678
279,CBR,0,,10,ViSQOL-speech,3.3721900592106175
279,CBR,0,,10,NISQA_overall_MOS,1.066638469696045
279,CBR,1,,20,SI-SDR,10.0452241897583
279,CBR,1,,20,PESQ,1.0370113849639893
279,CBR,1,,20,STOI,0.6552990078926086
279,CBR,1,,20,ESTOI,0.39561107754707336
279,CBR,1,,20,ViSQOL-speech,3.5331636615043354
279,CBR,1,,20,NISQA_overall_MOS,1.278051495552063
279,CBR,2,,30,SI-SDR,11.093353271484375
279,CBR,2,,30,PESQ,1.0396325588226318
279,CBR,2,,30,STOI,0.6807189583778381
279,CBR,2,,30,ESTOI,0.4328972101211548
279,CBR,2,,30,ViSQOL-speech,3.693293391844918
279,CBR,2,,30,NISQA_overall_MOS,1.278824806213379
279,CBR,3,,40,SI-SDR,11.913564682006836
279,CBR,3,,40,PESQ,1.4135783910751343
279,CBR,3,,40,STOI,0.6938318610191345
279,CBR,3,,40,ESTOI,0.4518146812915802
279,CBR,3,,40,ViSQOL-speech,3.7715832231328386
279,CBR,3,,40,NISQA_overall_MOS,1.3155326843261719
279,CBR,4,,50,SI-SDR,12.292442321777344
279,CBR,4,,50,PESQ,1.4374173879623413
279,CBR,4,,50,STOI,0.7025076150894165
279,CBR,4,,50,ESTOI,0.46156013011932373
279,CBR,4,,50,ViSQOL-speech,3.8161162052519617
279,CBR,4,,50,NISQA_overall_MOS,1.285786747932434
279,CBR,5,,60,SI-SDR,12.69063949584961
279,CBR,5,,60,PESQ,1.472366213798523
279,CBR,5,,60,STOI,0.705463171005249
279,CBR,5,,60,ESTOI,0.4661811292171478
279,CBR,5,,60,ViSQOL-speech,3.8496433416372624
279,CBR,5,,60,NISQA_overall_MOS,1.3122925758361816
279,CBR,6,,70,SI-SDR,12.983942031860352
279,CBR,6,,70,PESQ,1.5010864734649658
279,CBR,6,,70,STOI,0.7097344398498535
279,CBR,6,,70,ESTOI,0.4754876494407654
279,CBR,6,,70,ViSQOL-speech,3.8887679145060017
279,CBR,6,,70,NISQA_overall_MOS,1.3416351079940796
279,CBR,7,,80,SI-SDR,13.32002067565918
279,CBR,7,,80,PESQ,1.5260066986083984
279,CBR,7,,80,STOI,0.7133617997169495
279,CBR,7,,80,ESTOI,0.47963714599609375
279,CBR,7,,80,ViSQOL-speech,3.901907786915589
279,CBR,7,,80,NISQA_overall_MOS,1.352657675743103
280,CBR,0,,10,SI-SDR,2.633070707321167
280,CBR,0,,10,PESQ,1.6615588665008545
280,CBR,0,,10,STOI,0.7477462291717529
280,CBR,0,,10,ESTOI,0.6083060503005981
280,CBR,0,,10,ViSQOL-speech,3.6199177638172406
280,CBR,0,,10,NISQA_overall_MOS,4.249330043792725
280,CBR,1,,20,SI-SDR,6.5561747550964355
280,CBR,1,,20,PESQ,1.989849328994751
280,CBR,1,,20,STOI,0.7755308151245117
280,CBR,1,,20,ESTOI,0.6603313088417053
280,CBR,1,,20,ViSQOL-speech,3.8310472271941687
280,CBR,1,,20,NISQA_overall_MOS,4.345335006713867
280,CBR,2,,30,SI-SDR,8.509685516357422
280,CBR,2,,30,PESQ,2.6418449878692627
280,CBR,2,,30,STOI,0.7794984579086304
280,CBR,2,,30,ESTOI,0.6755439043045044
280,CBR,2,,30,ViSQOL-speech,3.979149466282396
280,CBR,2,,30,NISQA_overall_MOS,4.329174041748047
280,CBR,3,,40,SI-SDR,9.80449104309082
280,CBR,3,,40,PESQ,3.010998010635376
280,CBR,3,,40,STOI,0.7857215404510498
280,CBR,3,,40,ESTOI,0.6873438954353333
280,CBR,3,,40,ViSQOL-speech,4.046778627597381
280,CBR,3,,40,NISQA_overall_MOS,4.332552909851074
280,CBR,4,,50,SI-SDR,10.516037940979004
280,CBR,4,,50,PESQ,3.0525929927825928
280,CBR,4,,50,STOI,0.7843048572540283
280,CBR,4,,50,ESTOI,0.6891846060752869
280,CBR,4,,50,ViSQOL-speech,4.075346636967342
280,CBR,4,,50,NISQA_overall_MOS,4.324117660522461
280,CBR,5,,60,SI-SDR,11.275569915771484
280,CBR,5,,60,PESQ,3.103883743286133
280,CBR,5,,60,STOI,0.7867829203605652
280,CBR,5,,60,ESTOI,0.6913285851478577
280,CBR,5,,60,ViSQOL-speech,4.1023645433655735
280,CBR,5,,60,NISQA_overall_MOS,4.239442348480225
280,CBR,6,,70,SI-SDR,11.983824729919434
280,CBR,6,,70,PESQ,3.1225879192352295
280,CBR,6,,70,STOI,0.7865012288093567
280,CBR,6,,70,ESTOI,0.6940533518791199
280,CBR,6,,70,ViSQOL-speech,4.125242373104813
280,CBR,6,,70,NISQA_overall_MOS,4.22594690322876
280,CBR,7,,80,SI-SDR,12.495207786560059
280,CBR,7,,80,PESQ,3.1839468479156494
280,CBR,7,,80,STOI,0.7890015840530396
280,CBR,7,,80,ESTOI,0.6955471038818359
280,CBR,7,,80,ViSQOL-speech,4.13188282813883
280,CBR,7,,80,NISQA_overall_MOS,4.2540059089660645
281,CBR,0,,10,SI-SDR,1.720778465270996
281,CBR,0,,10,PESQ,2.2769908905029297
281,CBR,0,,10,STOI,0.6828324198722839
281,CBR,0,,10,ESTOI,0.5418165922164917
281,CBR,0,,10,ViSQOL-speech,3.6486256756804982
281,CBR,0,,10,NISQA_overall_MOS,3.9774107933044434
281,CBR,1,,20,SI-SDR,5.028409957885742
281,CBR,1,,20,PESQ,2.8337504863739014
281,CBR,1,,20,STOI,0.703342854976654
281,CBR,1,,20,ESTOI,0.5825705528259277
281,CBR,1,,20,ViSQOL-speech,3.9452906441786
281,CBR,1,,20,NISQA_overall_MOS,4.070851802825928
281,CBR,2,,30,SI-SDR,6.862100601196289
281,CBR,2,,30,PESQ,3.0189337730407715
281,CBR,2,,30,STOI,0.7118421196937561
281,CBR,2,,30,ESTOI,0.6049313545227051
281,CBR,2,,30,ViSQOL-speech,4.068927441411776
281,CBR,2,,30,NISQA_overall_MOS,4.077014446258545
281,CBR,3,,40,SI-SDR,7.869656562805176
281,CBR,3,,40,PESQ,3.1468582153320312
281,CBR,3,,40,STOI,0.7169144153594971
281,CBR,3,,40,ESTOI,0.6146489381790161
281,CBR,3,,40,ViSQOL-speech,4.116708021390644
281,CBR,3,,40,NISQA_overall_MOS,4.236038684844971
281,CBR,4,,50,SI-SDR,8.684528350830078
281,CBR,4,,50,PESQ,3.188197135925293
281,CBR,4,,50,STOI,0.7204795479774475
281,CBR,4,,50,ESTOI,0.6198819875717163
281,CBR,4,,50,ViSQOL-speech,4.166054685099064
281,CBR,4,,50,NISQA_overall_MOS,4.320793628692627
281,CBR,5,,60,SI-SDR,9.32748031616211
281,CBR,5,,60,PESQ,3.221358299255371
281,CBR,5,,60,STOI,0.7225369215011597
281,CBR,5,,60,ESTOI,0.6229534149169922
281,CBR,5,,60,ViSQOL-speech,4.198671262052675
281,CBR,5,,60,NISQA_overall_MOS,4.207157135009766
281,CBR,6,,70,SI-SDR,9.997674942016602
281,CBR,6,,70,PESQ,3.251863956451416
281,CBR,6,,70,STOI,0.7236598134040833
281,CBR,6,,70,ESTOI,0.6260428428649902
281,CBR,6,,70,ViSQOL-speech,4.2260362049993425
281,CBR,6,,70,NISQA_overall_MOS,4.154938697814941
281,CBR,7,,80,SI-SDR,10.43557071685791
281,CBR,7,,80,PESQ,3.289088249206543
281,CBR,7,,80,STOI,0.7252053618431091
281,CBR,7,,80,ESTOI,0.6283090710639954
281,CBR,7,,80,ViSQOL-speech,4.254692865562249
281,CBR,7,,80,NISQA_overall_MOS,4.285843849182129
282,CBR,0,,10,SI-SDR,4.4736762046813965
282,CBR,0,,10,PESQ,1.4685730934143066
282,CBR,0,,10,STOI,0.6285825371742249
282,CBR,0,,10,ESTOI,0.4692387878894806
282,CBR,0,,10,ViSQOL-speech,3.1889381945129944
282,CBR,0,,10,NISQA_overall_MOS,2.8878066539764404
282,CBR,1,,20,SI-SDR,8.713191986083984
282,CBR,1,,20,PESQ,2.5479421615600586
282,CBR,1,,20,STOI,0.6992911696434021
282,CBR,1,,20,ESTOI,0.530969500541687
282,CBR,1,,20,ViSQOL-speech,3.5293346299697648
282,CBR,1,,20,NISQA_overall_MOS,2.9075331687927246
282,CBR,2,,30,SI-SDR,10.962599754333496
282,CBR,2,,30,PESQ,2.944007158279419
282,CBR,2,,30,STOI,0.7304572463035583
282,CBR,2,,30,ESTOI,0.5637627840042114
282,CBR,2,,30,ViSQOL-speech,3.7441627878861
282,CBR,2,,30,NISQA_overall_MOS,2.8745477199554443
282,CBR,3,,40,SI-SDR,12.133807182312012
282,CBR,3,,40,PESQ,3.023557424545288
282,CBR,3,,40,STOI,0.7321805357933044
282,CBR,3,,40,ESTOI,0.5604417324066162
282,CBR,3,,40,ViSQOL-speech,3.816891134448522
282,CBR,3,,40,NISQA_overall_MOS,2.8689661026000977
282,CBR,4,,50,SI-SDR,12.91840934753418
282,CBR,4,,50,PESQ,3.074977159500122
282,CBR,4,,50,STOI,0.7424317598342896
282,CBR,4,,50,ESTOI,0.5766245722770691
282,CBR,4,,50,ViSQOL-speech,3.8618370269775357
282,CBR,4,,50,NISQA_overall_MOS,2.8790335655212402
282,CBR,5,,60,SI-SDR,13.743496894836426
282,CBR,5,,60,PESQ,3.1379077434539795
282,CBR,5,,60,STOI,0.7502742409706116
282,CBR,5,,60,ESTOI,0.5869515538215637
282,CBR,5,,60,ViSQOL-speech,3.9051430135832814
282,CBR,5,,60,NISQA_overall_MOS,2.8890633583068848
282,CBR,6,,70,SI-SDR,14.293885231018066
282,CBR,6,,70,PESQ,3.1497812271118164
282,CBR,6,,70,STOI,0.7530203461647034
282,CBR,6,,70,ESTOI,0.5867517590522766
282,CBR,6,,70,ViSQOL-speech,3.9197474376888373
282,CBR,6,,70,NISQA_overall_MOS,2.8759806156158447
282,CBR,7,,80,SI-SDR,14.904670715332031
282,CBR,7,,80,PESQ,3.1909923553466797
282,CBR,7,,80,STOI,0.7598861455917358
282,CBR,7,,80,ESTOI,0.5920048356056213
282,CBR,7,,80,ViSQOL-speech,3.9271626727653244
282,CBR,7,,80,NISQA_overall_MOS,2.869687080383301
283,CBR,0,,10,SI-SDR,5.011020183563232
283,CBR,0,,10,PESQ,1.759895920753479
283,CBR,0,,10,STOI,0.8161140084266663
283,CBR,0,,10,ESTOI,0.6382522583007812
283,CBR,0,,10,ViSQOL-speech,3.360445073752603
283,CBR,0,,10,NISQA_overall_MOS,4.297892093658447
283,CBR,1,,20,SI-SDR,8.22401237487793
283,CBR,1,,20,PESQ,2.10710072517395
283,CBR,1,,20,STOI,0.8519622087478638
283,CBR,1,,20,ESTOI,0.7003812789916992
283,CBR,1,,20,ViSQOL-speech,3.7220696599385157
283,CBR,1,,20,NISQA_overall_MOS,4.308409690856934
283,CBR,2,,30,SI-SDR,10.43202018737793
283,CBR,2,,30,PESQ,2.388012647628784
283,CBR,2,,30,STOI,0.8613185882568359
283,CBR,2,,30,ESTOI,0.7264267206192017
283,CBR,2,,30,ViSQOL-speech,3.884578853953862
283,CBR,2,,30,NISQA_overall_MOS,4.305205345153809
283,CBR,3,,40,SI-SDR,11.498714447021484
283,CBR,3,,40,PESQ,2.477741241455078
283,CBR,3,,40,STOI,0.8654807209968567
283,CBR,3,,40,ESTOI,0.7342682480812073
283,CBR,3,,40,ViSQOL-speech,3.986775178639357
283,CBR,3,,40,NISQA_overall_MOS,4.345603942871094
283,CBR,4,,50,SI-SDR,12.15501880645752
283,CBR,4,,50,PESQ,2.5581672191619873
283,CBR,4,,50,STOI,0.8666959404945374
283,CBR,4,,50,ESTOI,0.7388741970062256
283,CBR,4,,50,ViSQOL-speech,4.0340423607448335
283,CBR,4,,50,NISQA_overall_MOS,4.348736763000488
283,CBR,5,,60,SI-SDR,12.744158744812012
283,CBR,5,,60,PESQ,2.5689644813537598
283,CBR,5,,60,STOI,0.8671401739120483
283,CBR,5,,60,ESTOI,0.7422474026679993
283,CBR,5,,60,ViSQOL-speech,4.067492411418404
283,CBR,5,,60,NISQA_overall_MOS,4.327611923217773
283,CBR,6,,70,SI-SDR,13.293251991271973
283,CBR,6,,70,PESQ,2.5967373847961426
283,CBR,6,,70,STOI,0.8683029413223267
283,CBR,6,,70,ESTOI,0.7442986965179443
283,CBR,6,,70,ViSQOL-speech,4.0900523335427605
283,CBR,6,,70,NISQA_overall_MOS,4.3036627769470215
283,CBR,7,,80,SI-SDR,13.81097412109375
283,CBR,7,,80,PESQ,2.5980005264282227
283,CBR,7,,80,STOI,0.8702094554901123
283,CBR,7,,80,ESTOI,0.7485183477401733
283,CBR,7,,80,ViSQOL-speech,4.117137287069856
283,CBR,7,,80,NISQA_overall_MOS,4.278756618499756
284,CBR,0,,10,SI-SDR,5.3177361488342285
284,CBR,0,,10,PESQ,2.0713181495666504
284,CBR,0,,10,STOI,0.7995818257331848
284,CBR,0,,10,ESTOI,0.6855026483535767
284,CBR,0,,10,ViSQOL-speech,3.486591053600808
284,CBR,0,,10,NISQA_overall_MOS,4.2087202072143555
284,CBR,1,,20,SI-SDR,8.64773178100586
284,CBR,1,,20,PESQ,2.820796251296997
284,CBR,1,,20,STOI,0.8369229435920715
284,CBR,1,,20,ESTOI,0.743335485458374
284,CBR,1,,20,ViSQOL-speech,3.9808359150633548
284,CBR,1,,20,NISQA_overall_MOS,4.25352144241333
284,CBR,2,,30,SI-SDR,11.241277694702148
284,CBR,2,,30,PESQ,3.074312448501587
284,CBR,2,,30,STOI,0.851837158203125
284,CBR,2,,30,ESTOI,0.7685040235519409
284,CBR,2,,30,ViSQOL-speech,4.115934783176999
284,CBR,2,,30,NISQA_overall_MOS,4.2672858238220215
284,CBR,3,,40,SI-SDR,12.667113304138184
284,CBR,3,,40,PESQ,3.16176700592041
284,CBR,3,,40,STOI,0.8564295768737793
284,CBR,3,,40,ESTOI,0.7795137166976929
284,CBR,3,,40,ViSQOL-speech,4.202063004259956
284,CBR,3,,40,NISQA_overall_MOS,4.336735725402832
284,CBR,4,,50,SI-SDR,13.6029052734375
284,CBR,4,,50,PESQ,3.1829171180725098
284,CBR,4,,50,STOI,0.8578580021858215
284,CBR,4,,50,ESTOI,0.7844479084014893
284,CBR,4,,50,ViSQOL-speech,4.229895428479745
284,CBR,4,,50,NISQA_overall_MOS,4.363261699676514
284,CBR,5,,60,SI-SDR,14.221704483032227
284,CBR,5,,60,PESQ,3.2182934284210205
284,CBR,5,,60,STOI,0.8589656949043274
284,CBR,5,,60,ESTOI,0.7879608273506165
284,CBR,5,,60,ViSQOL-speech,4.272330760717837
284,CBR,5,,60,NISQA_overall_MOS,4.396955490112305
284,CBR,6,,70,SI-SDR,14.796062469482422
284,CBR,6,,70,PESQ,3.2621066570281982
284,CBR,6,,70,STOI,0.8602246046066284
284,CBR,6,,70,ESTOI,0.7898862957954407
284,CBR,6,,70,ViSQOL-speech,4.298397652659519
284,CBR,6,,70,NISQA_overall_MOS,4.391386985778809
284,CBR,7,,80,SI-SDR,15.382797241210938
284,CBR,7,,80,PESQ,3.2866151332855225
284,CBR,7,,80,STOI,0.8597294092178345
284,CBR,7,,80,ESTOI,0.7904989123344421
284,CBR,7,,80,ViSQOL-speech,4.30206776337247
284,CBR,7,,80,NISQA_overall_MOS,4.422651767730713
285,CBR,0,,10,SI-SDR,1.987030029296875
285,CBR,0,,10,PESQ,2.257988214492798
285,CBR,0,,10,STOI,0.719916045665741
