sample_idx,mode,Nq,level,bpf,metric,value
3,CBR,4,,50,ESTOI,0.799589991569519
3,CBR,4,,50,ViSQOL-speech,4.1011623057108855
3,CBR,4,,50,NISQA_overall_MOS,4.531486988067627
3,CBR,5,,60,SI-SDR,4.584691524505615
3,CBR,5,,60,PESQ,2.069927453994751
3,CBR,5,,60,STOI,0.9227060675621033
3,CBR,5,,60,ESTOI,0.8120929002761841
3,CBR,5,,60,ViSQOL-speech,4.118588844341358
3,CBR,5,,60,NISQA_overall_MOS,4.477494716644287
3,CBR,6,,70,SI-SDR,5.176846981048584
3,CBR,6,,70,PESQ,2.0901641845703125
3,CBR,6,,70,STOI,0.9264596700668335
3,CBR,6,,70,ESTOI,0.8197623491287231
